,날짜,관리구분,품목,품종,등급,현재고,현재중량
5929,22.08.22,키위(NZ),NZ그린키위,그린 패밀리,93과(33),358,3580.0
5930,22.08.29,키위(NZ),NZ그린키위,그린 패밀리,93과(33),758,7580.0
5931,22.09.05,키위(NZ),NZ그린키위,그린 패밀리,93과(33),758,7580.0
5932,22.09.12,키위(NZ),NZ그린키위,그린 패밀리,93과(33),1205,12050.0
5933,22.09.19,키위(NZ),NZ그린키위,그린 패밀리,93과(33),605,6050.0
5934,22.09.26,키위(NZ),NZ그린키위,그린 패밀리,93과(33),905,9050.0
5935,22.10.03,키위(NZ),NZ그린키위,그린 패밀리,93과(33),200,2000.0
5936,22.10.10,키위(NZ),NZ그린키위,그린 패밀리,93과(33),600,6000.0
5937,22.10.17,키위(NZ),NZ그린키위,그린 패밀리,93과(33),400,4000.0
5938,22.10.24,키위(NZ),NZ그린키위,그린 패밀리,93과(33),40,400.0
5939,22.10.31,키위(NZ),NZ그린키위,그린 패밀리,93과(33),40,400.0
5940,23.06.05,키위(NZ),NZ그린키위,그린 패밀리,93과(33),470,4700.0
5941,23.06.12,키위(NZ),NZ그린키위,그린 패밀리,93과(33),270,2700.0
5942,23.06.19,키위(NZ),NZ그린키위,그린 패밀리,93과(33),920,9200.0
5943,23.06.26,키위(NZ),NZ그린키위,그린 패밀리,93과(33),775,7750.0
5944,23.07.03,키위(NZ),NZ그린키위,그린 패밀리,93과(33),414,4140.0
5945,23.07.10,키위(NZ),NZ그린키위,그린 패밀리,93과(33),553,5530.0
5946,23.07.17,키위(NZ),NZ그린키위,그린 패밀리,93과(33),84,840.0
5947,23.07.24,키위(NZ),NZ그린키위,그린 패밀리,93과(33),101,1010.0
5948,23.07.31,키위(NZ),NZ그린키위,그린 패밀리,93과(33),439,4390.0
5949,23.08.07,키위(NZ),NZ그린키위,그린 패밀리,93과(33),359,3590.0
5950,24.04.15,키위(NZ),NZ레드키위,레드 정품,48과(30),58,336.4
5951,24.04.22,키위(NZ),NZ레드키위,레드 정품,48과(30),58,336.4
5952,24.04.08,키위(NZ),NZ레드키위,레드 정품,59과(36),493,2859.4
5953,24.04.15,키위(NZ),NZ레드키위,레드 정품,59과(36),129,748.2
5954,24.04.22,키위(NZ),NZ레드키위,레드 정품,59과(36),418,2424.4
5955,24.04.08,키위(NZ),NZ레드키위,레드 정품,67과(39),480,2784.0
5956,24.04.15,키위(NZ),NZ레드키위,레드 정품,67과(39),160,928.0
5957,24.04.22,키위(NZ),NZ레드키위,레드 정품,67과(39),369,2140.2
5958,24.04.08,키위(NZ),NZ레드키위,레드 정품,83과(46),195,1131.0
5959,24.04.15,키위(NZ),NZ레드키위,레드 정품,83과(46),284,1647.2
5960,24.04.22,키위(NZ),NZ레드키위,레드 정품,83과(46),1652,9581.6
5961,23.12.11,키위(국산),제주골드,G3,26과(16),210,1218.0
5962,23.12.18,키위(국산),제주골드,G3,26과(16),8,46.4
5963,23.12.25,키위(국산),제주골드,G3,26과(16),8,46.4
5964,24.01.01,키위(국산),제주골드,G3,26과(16),24,139.2
5965,24.01.08,키위(국산),제주골드,G3,26과(16),21,121.8
5966,24.01.15,키위(국산),제주골드,G3,26과(16),63,365.4
5967,24.01.22,키위(국산),제주골드,G3,26과(16),33,191.4
5968,24.01.29,키위(국산),제주골드,G3,26과(16),23,133.4
5969,22.11.14,키위(국산),제주골드,G3,31과(18),160,928.0
5970,22.11.21,키위(국산),제주골드,G3,31과(18),217,1258.6
5971,22.11.28,키위(국산),제주골드,G3,31과(18),376,2180.8
5972,22.12.05,키위(국산),제주골드,G3,31과(18),693,4019.4
5973,22.12.12,키위(국산),제주골드,G3,31과(18),478,2772.4
5974,22.12.19,키위(국산),제주골드,G3,31과(18),189,1096.2
5975,22.12.26,키위(국산),제주골드,G3,31과(18),154,893.2
5976,23.01.02,키위(국산),제주골드,G3,31과(18),92,533.6
5977,23.01.09,키위(국산),제주골드,G3,31과(18),48,278.4
5978,23.10.23,키위(국산),제주골드,G3,31과(18),160,928.0
5979,23.10.30,키위(국산),제주골드,G3,31과(18),269,1560.2
5980,23.11.06,키위(국산),제주골드,G3,31과(18),240,1392.0
5981,23.11.13,키위(국산),제주골드,G3,31과(18),33,191.4
5982,23.11.20,키위(국산),제주골드,G3,31과(18),91,527.8
5983,23.11.27,키위(국산),제주골드,G3,31과(18),184,1067.2
5984,23.12.04,키위(국산),제주골드,G3,31과(18),20,116.0
5985,23.12.11,키위(국산),제주골드,G3,31과(18),284,1647.2
5986,23.12.25,키위(국산),제주골드,G3,31과(18),486,2818.8
5987,24.01.01,키위(국산),제주골드,G3,31과(18),1719,9970.2
5988,24.01.08,키위(국산),제주골드,G3,31과(18),1693,9819.4
5989,24.01.15,키위(국산),제주골드,G3,31과(18),1640,9512.0
5990,24.01.22,키위(국산),제주골드,G3,31과(18),1233,7151.4
5991,22.01.03,키위(국산),제주골드,G3,37과(22),67,388.6
5992,22.01.10,키위(국산),제주골드,G3,37과(22),43,249.4
5993,22.11.14,키위(국산),제주골드,G3,37과(22),424,2459.2
5994,22.11.21,키위(국산),제주골드,G3,37과(22),878,5092.4
5995,22.11.28,키위(국산),제주골드,G3,37과(22),897,5202.6
5996,22.12.05,키위(국산),제주골드,G3,37과(22),737,4274.6
5997,22.12.12,키위(국산),제주골드,G3,37과(22),253,1467.4
5998,22.12.19,키위(국산),제주골드,G3,37과(22),172,997.6
5999,22.12.26,키위(국산),제주골드,G3,37과(22),27,156.6
6000,23.01.02,키위(국산),제주골드,G3,37과(22),77,446.6
6001,23.01.09,키위(국산),제주골드,G3,37과(22),300,1740.0
6002,23.01.16,키위(국산),제주골드,G3,37과(22),218,1264.4
6003,23.01.23,키위(국산),제주골드,G3,37과(22),102,591.6
6004,23.01.30,키위(국산),제주골드,G3,37과(22),552,3201.6
6005,23.02.06,키위(국산),제주골드,G3,37과(22),552,3201.6
6006,23.02.13,키위(국산),제주골드,G3,37과(22),398,2308.4
6007,23.02.20,키위(국산),제주골드,G3,37과(22),261,1513.8
6008,23.02.27,키위(국산),제주골드,G3,37과(22),12,69.6
6009,23.03.06,키위(국산),제주골드,G3,37과(22),1,5.8
6010,23.10.16,키위(국산),제주골드,G3,37과(22),160,928.0
6011,23.10.23,키위(국산),제주골드,G3,37과(22),800,4640.0
6012,23.10.30,키위(국산),제주골드,G3,37과(22),628,3642.4
6013,23.11.06,키위(국산),제주골드,G3,37과(22),138,800.4
6014,23.11.20,키위(국산),제주골드,G3,37과(22),58,336.4
6015,23.11.27,키위(국산),제주골드,G3,37과(22),203,1177.4
6016,23.12.04,키위(국산),제주골드,G3,37과(22),468,2714.4
6017,23.12.11,키위(국산),제주골드,G3,37과(22),193,1119.4
6018,23.12.18,키위(국산),제주골드,G3,37과(22),108,626.4
6019,23.12.25,키위(국산),제주골드,G3,37과(22),230,1334.0
6020,24.01.01,키위(국산),제주골드,G3,37과(22),1630,9454.0
6021,24.01.08,키위(국산),제주골드,G3,37과(22),2255,13079.0
6022,24.01.15,키위(국산),제주골드,G3,37과(22),2159,12522.2
6023,24.01.22,키위(국산),제주골드,G3,37과(22),4567,26488.6
6024,24.01.29,키위(국산),제주골드,G3,37과(22),812,4709.6
6025,24.02.05,키위(국산),제주골드,G3,37과(22),676,3920.8
6026,24.02.12,키위(국산),제주골드,G3,37과(22),510,2958.0
6027,24.02.19,키위(국산),제주골드,G3,37과(22),98,568.4
6028,24.02.26,키위(국산),제주골드,G3,37과(22),15,87.0
6029,24.03.04,키위(국산),제주골드,G3,37과(22),15,87.0
6030,22.01.03,키위(국산),제주골드,G3,41과(25),323,1873.4
6031,22.01.10,키위(국산),제주골드,G3,41과(25),109,632.2
6032,22.11.14,키위(국산),제주골드,G3,41과(25),800,4640.0
6033,22.11.21,키위(국산),제주골드,G3,41과(25),1466,8502.8
6034,22.11.28,키위(국산),제주골드,G3,41과(25),2085,12093.0
6035,22.12.05,키위(국산),제주골드,G3,41과(25),2240,12992.0
6036,22.12.12,키위(국산),제주골드,G3,41과(25),2306,13374.8
6037,22.12.19,키위(국산),제주골드,G3,41과(25),1468,8514.4
6038,22.12.26,키위(국산),제주골드,G3,41과(25),254,1473.2
6039,23.01.02,키위(국산),제주골드,G3,41과(25),171,991.8
6040,23.01.09,키위(국산),제주골드,G3,41과(25),361,2093.8
6041,23.01.16,키위(국산),제주골드,G3,41과(25),79,458.2
6042,23.01.23,키위(국산),제주골드,G3,41과(25),167,968.6
6043,23.01.30,키위(국산),제주골드,G3,41과(25),69,400.2
6044,23.02.06,키위(국산),제주골드,G3,41과(25),33,191.4
6045,23.10.16,키위(국산),제주골드,G3,41과(25),160,928.0
6046,23.10.23,키위(국산),제주골드,G3,41과(25),800,4640.0
6047,23.10.30,키위(국산),제주골드,G3,41과(25),732,4245.6
6048,23.11.06,키위(국산),제주골드,G3,41과(25),749,4344.2
6049,23.11.20,키위(국산),제주골드,G3,41과(25),71,411.8
6050,23.11.27,키위(국산),제주골드,G3,41과(25),834,4837.2
6051,23.12.04,키위(국산),제주골드,G3,41과(25),970,5626.0
6052,23.12.11,키위(국산),제주골드,G3,41과(25),320,1856.0
6053,23.12.18,키위(국산),제주골드,G3,41과(25),999,5794.2
6054,23.12.25,키위(국산),제주골드,G3,41과(25),1030,5974.0
6055,24.01.01,키위(국산),제주골드,G3,41과(25),1000,5800.0
6056,24.01.08,키위(국산),제주골드,G3,41과(25),1190,6902.0
6057,24.01.15,키위(국산),제주골드,G3,41과(25),726,4210.8
6058,24.01.22,키위(국산),제주골드,G3,41과(25),2378,13792.4
6059,24.01.29,키위(국산),제주골드,G3,41과(25),672,3897.6
6060,24.02.05,키위(국산),제주골드,G3,41과(25),175,1015.0
6061,24.02.12,키위(국산),제주골드,G3,41과(25),5,29.0
6062,24.02.19,키위(국산),제주골드,G3,41과(25),5,29.0
6063,24.02.26,키위(국산),제주골드,G3,41과(25),5,29.0
6064,24.03.04,키위(국산),제주골드,G3,41과(25),5,29.0
6065,22.01.03,키위(국산),제주골드,G3,44과(27),1,5.8
6066,22.01.10,키위(국산),제주골드,G3,44과(27),14,81.2
6067,22.11.14,키위(국산),제주골드,G3,44과(27),960,5568.0
6068,22.11.21,키위(국산),제주골드,G3,44과(27),835,4843.0
6069,22.11.28,키위(국산),제주골드,G3,44과(27),1443,8369.4
6070,22.12.05,키위(국산),제주골드,G3,44과(27),1768,10254.4
6071,22.12.12,키위(국산),제주골드,G3,44과(27),2616,15172.8
6072,22.12.19,키위(국산),제주골드,G3,44과(27),3057,17730.6
6073,22.12.26,키위(국산),제주골드,G3,44과(27),3036,17608.8
6074,23.01.02,키위(국산),제주골드,G3,44과(27),2954,17133.2
6075,23.01.09,키위(국산),제주골드,G3,44과(27),2353,13647.4
6076,23.01.16,키위(국산),제주골드,G3,44과(27),1770,10266.0
6077,23.01.23,키위(국산),제주골드,G3,44과(27),180,1044.0
6078,23.01.30,키위(국산),제주골드,G3,44과(27),11,63.8
6079,23.10.16,키위(국산),제주골드,G3,44과(27),480,2784.0
6080,23.10.23,키위(국산),제주골드,G3,44과(27),2080,12064.0
6081,23.10.30,키위(국산),제주골드,G3,44과(27),2224,12899.2
6082,23.11.06,키위(국산),제주골드,G3,44과(27),2787,16164.6
6083,23.11.13,키위(국산),제주골드,G3,44과(27),2002,11611.6
6084,23.11.20,키위(국산),제주골드,G3,44과(27),783,4541.4
6085,23.11.27,키위(국산),제주골드,G3,44과(27),748,4338.4
6086,23.12.04,키위(국산),제주골드,G3,44과(27),681,3949.8
6087,23.12.11,키위(국산),제주골드,G3,44과(27),800,4640.0
6088,23.12.18,키위(국산),제주골드,G3,44과(27),640,3712.0
6089,23.12.25,키위(국산),제주골드,G3,44과(27),707,4100.6
6090,24.01.01,키위(국산),제주골드,G3,44과(27),907,5260.6
6091,24.01.08,키위(국산),제주골드,G3,44과(27),461,2673.8
6092,24.01.15,키위(국산),제주골드,G3,44과(27),907,5260.6
6093,24.01.22,키위(국산),제주골드,G3,44과(27),738,4280.4
6094,24.01.29,키위(국산),제주골드,G3,44과(27),2008,11646.4
6095,24.02.05,키위(국산),제주골드,G3,44과(27),732,4245.6
6096,24.02.12,키위(국산),제주골드,G3,44과(27),15,87.0
6097,24.02.19,키위(국산),제주골드,G3,44과(27),3,17.4
6098,24.02.26,키위(국산),제주골드,G3,44과(27),3,17.4
6099,24.03.04,키위(국산),제주골드,G3,44과(27),3,17.4
6100,22.01.03,키위(국산),제주골드,G3,48과(30),92,533.6
6101,22.01.10,키위(국산),제주골드,G3,48과(30),1074,6229.2
6102,22.01.17,키위(국산),제주골드,G3,48과(30),640,3712.0
6103,22.11.14,키위(국산),제주골드,G3,48과(30),2669,15480.2
6104,22.11.21,키위(국산),제주골드,G3,48과(30),6335,36743.0
6105,22.11.28,키위(국산),제주골드,G3,48과(30),9915,57507.0
6106,22.12.05,키위(국산),제주골드,G3,48과(30),11305,65569.0
6107,22.12.12,키위(국산),제주골드,G3,48과(30),11798,68428.4
6108,22.12.19,키위(국산),제주골드,G3,48과(30),11468,66514.4
6109,22.12.26,키위(국산),제주골드,G3,48과(30),10018,58104.4
6110,23.01.02,키위(국산),제주골드,G3,48과(30),8019,46510.2
6111,23.01.09,키위(국산),제주골드,G3,48과(30),3160,18328.0
6112,23.01.16,키위(국산),제주골드,G3,48과(30),2574,14929.2
6113,23.01.23,키위(국산),제주골드,G3,48과(30),1965,11397.0
6114,23.01.30,키위(국산),제주골드,G3,48과(30),1846,10706.8
6115,23.02.06,키위(국산),제주골드,G3,48과(30),517,2998.6
6116,23.02.13,키위(국산),제주골드,G3,48과(30),348,2018.4
6117,23.02.20,키위(국산),제주골드,G3,48과(30),188,1090.4
6118,23.02.27,키위(국산),제주골드,G3,48과(30),45,261.0
6119,23.03.06,키위(국산),제주골드,G3,48과(30),11,63.8
6120,23.10.16,키위(국산),제주골드,G3,48과(30),960,5568.0
6121,23.10.23,키위(국산),제주골드,G3,48과(30),3680,21344.0
6122,23.10.30,키위(국산),제주골드,G3,48과(30),4404,25543.2
6123,23.11.06,키위(국산),제주골드,G3,48과(30),4279,24818.2
6124,23.11.13,키위(국산),제주골드,G3,48과(30),3600,20880.0
6125,23.11.20,키위(국산),제주골드,G3,48과(30),3268,18954.4
6126,23.11.27,키위(국산),제주골드,G3,48과(30),4028,23362.4
6127,23.12.04,키위(국산),제주골드,G3,48과(30),2452,14221.6
6128,23.12.11,키위(국산),제주골드,G3,48과(30),960,5568.0
6129,23.12.18,키위(국산),제주골드,G3,48과(30),826,4790.8
6130,23.12.25,키위(국산),제주골드,G3,48과(30),1017,5898.6
6131,24.01.01,키위(국산),제주골드,G3,48과(30),770,4466.0
